id,name,lat,lng,cid,brand_id,brand_name,number_of_votes,place_url,source,category,top_category,type,created_at,date,number_of_reviews,url,reviews_per_day
ChIJ2ZWZNXkFrjsRPK86oXAYPmI,Sri Guru Nalapaka,13.072687149047852,77.78672790527344,0x3bae0579359995d9:0x623e1870a13aaf3c,srigurunalapaka,Sri Guru Nalapaka,5133,https://www.google.com/maps/place/?q=place_id:ChIJ2ZWZNXkFrjsRPK86oXAYPmI,gmaps_v2,restaurant,food,N_A,1699615207,1365939240.0,5212,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300380712333841881!2y7079122536293379900!2m2!2i10!3sCAESB0VnTUkyaWc=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.329107409165012
ChIJuYWNecYPrjsRn5RNXWw6HAc,One For The Road,13.01075553894043,77.7597427368164,0x3bae0fc6798d85b9:0x71c3a6c5d4d949f,bogineniblack,BOGINENI BLACK,2333,https://www.google.com/maps/place/?q=place_id:ChIJuYWNecYPrjsRn5RNXWw6HAc,gmaps_v2,restaurant,food,N_A,1699615207,1544283754.0,2370,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300392039302661561!2y512348694709638303!2m2!2i10!3sCAESB0VnTUl1Qkk=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.297684378192226
54688,Five Star Chicken,13.0160473634,77.7621947229,54688,zomato_five_star_chicken,Five star chicken,4216,,zomato,restaurant,food,N_A,1688639100,1398105000.0,331,,1.253768146320862
20245893,Sassy South,13.020389,77.762255,20245893,N_A,N_A,552,,zomato,restaurant,food,N_A,1688639100,1650479400.0,639,,1.2498211463926603
ChIJCwMzw3MRrjsRA7ltLrOruUs,GrandPlus Hypermarket,13.063148498535156,77.7403793334961,0x3bae1173c333030b:0x4bb9abb32e6db903,N_A,N_A,1913,https://www.google.com/maps/place/?q=place_id:ChIJCwMzw3MRrjsRA7ltLrOruUs,gmaps_v2,supermarket,retail,N_A,1699615207,1557563642.0,1955,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300393883079213835!2y5456581209602504963!2m2!2i10!3sCAESB0VnTUluZzg=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.1635436751436001
ChIJjYJ3fDwTrjsRG7FDR0PN-4k,iNeuron.ai,13.05406093597412,77.76143646240234,0x3bae133c7c77828d:0x89fbcd434743b11b,N_A,N_A,1662,https://www.google.com/maps/place/?q=place_id:ChIJjYJ3fDwTrjsRG7FDR0PN-4k,gmaps_v2,school,education,N_A,1687847039,1563127509.0,1760,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300395844692574861!2y9942766291192623387!2m2!2i10!3sCAESB0VnTUkxZzA=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.1513577705111622
ChIJ36CgVTMOrjsRjN4JCyzZDmM,Indian Foods,13.02026653289795,77.76226806640625,0x3bae0e3355a0a0df:0x630ed92c0b09de8c,N_A,N_A,162,https://www.google.com/maps/place/?q=place_id:ChIJ36CgVTMOrjsRjN4JCyzZDmM,gmaps_v2,restaurant,food,N_A,1699615207,1687098065.0,112,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300390307828113631!2y7137881242615799436!2m2!2i10!3sCAESBkVnSUliZw==!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.1182105308064731
ChIJG-Msgu8PrjsR4g5fQibLAIE,Aishwarya Open Air Family Restaurant(RESTO BAR),13.05148983001709,77.75703430175781,0x3bae0fef822ce31b:0x8100cb26425f0ee2,N_A,N_A,3001,https://www.google.com/maps/place/?q=place_id:ChIJG-Msgu8PrjsR4g5fQibLAIE,gmaps_v2,restaurant,food,N_A,1699615207,1462603014.0,3055,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300392215540982555!2y9295652996075425506!2m2!2i10!3sCAESB0VnTUk2aGM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.0939791608105158
ChIJ27u22YgFrjsR6hM_SGxwAJ0,Domino's Pizza - Hoskote,13.074533462524414,77.7906494140625,0x3bae0588d9b6bbdb:0x9d00706c483f13ea,dominos,Domino's Pizza,850,https://www.google.com/maps/place/?q=place_id:ChIJ27u22YgFrjsR6hM_SGxwAJ0,gmaps_v2,restaurant,food,N_A,1699615207,1630053356.0,879,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300380779511725019!2y11313165874325558250!2m2!2i10!3sCAESB0VnTUk1Z1k=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.0557510897747675
ChIJDbcbQZkRrjsRT2f1p3XooZw,Swachh Ahaara - Pure Veg | Andhra Style Restaurant | IDLY DOSA & SNACKS,13.064556121826172,77.74109649658203,0x3bae1199411bb70d:0x9ca1e875a7f5674f,N_A,N_A,191,https://www.google.com/maps/place/?q=place_id:ChIJDbcbQZkRrjsRT2f1p3XooZw,gmaps_v2,restaurant,food,N_A,1699615207,1683863636.0,217,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300394044105406221!2y11286557733193869135!2m2!2i10!3sCAESB0VnTUkwZ0U=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.0476669279527737
ChIJ3QDlPTEOrjsRk2fvoFJJxfQ,McDonald's,13.01291275024414,77.7611312866211,0x3bae0e313de500dd:0xf4c54952a0ef6793,mcdelivery,McDonald's,2126,https://www.google.com/maps/place/?q=place_id:ChIJ3QDlPTEOrjsRk2fvoFJJxfQ,gmaps_v2,restaurant,food,N_A,1699615207,1522404823.0,2279,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300390298840006877!2y17637584134902605715!2m2!2i10!3sCAESB0VnTUkzaEU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.0365442241804521
ChIJ-_f3HDgPrjsRbUVtgMpqa7k,Sassy South Delicious Dakshin,13.020410537719728,77.76237487792969,0x3bae0f381cf7f7fb:0xb96b6aca806d456d,N_A,N_A,582,https://www.google.com/maps/place/?q=place_id:ChIJ-_f3HDgPrjsRbUVtgMpqa7k,gmaps_v2,restaurant,food,N_A,1699615207,1649603448.0,646,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300391427864000507!2y13360890137495291245!2m2!2i10!3sCAESB0VnTUlnQVU=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,1.0054595360263174
ChIJlSJdF-8PrjsRThi5tL-WEIk,Kapoors Cafe Kadugodi,13.018311500549316,77.7627182006836,0x3bae0fef175d2295:0x891096bfb4b9184e,N_A,N_A,1522,https://www.google.com/maps/place/?q=place_id:ChIJlSJdF-8PrjsRThi5tL-WEIk,gmaps_v2,restaurant,food,N_A,1699615207,1564811791.0,1580,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300392213748982421!2y9876559732938446926!2m2!2i10!3sCAESB0VnTUlvZ3c=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.9755005021534469
ChIJB2BKqygPrjsR6s29UG7LEHg,All Market,13.055341720581056,77.76371002197266,0x3bae0f28ab4a6007:0x7810cb6e50bdcdea,N_A,N_A,762,https://www.google.com/maps/place/?q=place_id:ChIJB2BKqygPrjsR6s29UG7LEHg,gmaps_v2,supermarket,retail,N_A,1699615207,1631536729.0,829,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300391361532289031!2y8651638558840180202!2m2!2i10!3sCAESB0VnTUl0QVk=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.967072148704617
ChIJP5E04bIFrjsRUNyxkiMObig,Srigandha Veg & Non Veg Family Restaurant,13.089932441711426,77.83514404296875,0x3bae05b2e134913f:0x286e0e2392b1dc50,N_A,N_A,1090,https://www.google.com/maps/place/?q=place_id:ChIJP5E04bIFrjsRUNyxkiMObig,gmaps_v2,restaurant,food,N_A,1699615207,1602156026.0,1119,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300380960026038591!2y2913281554903063632!2m2!2i10!3sCAESB0VnTUkxZ2c=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.9663122451234225
19594598,Belgian Waffle Factory,13.0125938699,77.7615201473,19594598,zomato_belgian_waffle_factory,Belgian Waffle Factory,799,,zomato,restaurant,food,N_A,1688639100,1610649000.0,396,,0.885158500886651
ChIJsQKdQRcFrjsR7vSzaDei1H0,Kanti Sweets,13.069683074951172,77.78160095214844,0x3bae0517419d02b1:0x7dd4a23768b3f4ee,kantisweets,Kanti Sweets,1407,https://www.google.com/maps/place/?q=place_id:ChIJsQKdQRcFrjsR7vSzaDei1H0,gmaps_v2,restaurant,food,N_A,1695212099,1551968708.0,1463,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300380291628597937!2y9067050308667176174!2m2!2i10!3sCAESB0VnTUl0QXM=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.8486590491284864
ChIJc1Ex1PYRrjsRYPUMBJxFjsI,Lemon Leaf (Veg & Non-Veg Restaurant),13.063349723815918,77.74017333984375,0x3bae11f6d4315173:0xc28e459c040cf560,N_A,N_A,1354,https://www.google.com/maps/place/?q=place_id:ChIJc1Ex1PYRrjsRYPUMBJxFjsI,gmaps_v2,restaurant,food,N_A,1699615207,1561402891.0,1381,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300394446005031283!2y14019219226436105568!2m2!2i10!3sCAESB0VnTUk1QW8=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.8464195043226105
18517807,Aishwarya Open Air Family Restaurant,13.051481,77.757133,18517807,N_A,N_A,1711,,zomato,restaurant,food,N_A,1688639100,1512498600.0,539,,0.8392754647568277
ChIJp8NL9n4FrjsR2N4E1cp5eIA,More Supermarket - Hoskote,13.069376945495604,77.7869873046875,0x3bae057ef64bc3a7:0x807879cad504ded8,N_A,N_A,2554,https://www.google.com/maps/place/?q=place_id:ChIJp8NL9n4FrjsR2N4E1cp5eIA,gmaps_v2,supermarket,retail,N_A,1699615207,1436540445.0,2633,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=in&pb=!1m2!1y4300380737041580967!2y9257282946124275416!2m2!2i10!3sCAESB0VnTUl4aFE=!3e2!4m5!3b1!4b1!6b1!7b1!20b1!5m2!1sPsrQZPb9H5adseMPzOi5IA!7e81,0.8387942587970487
